1080 481 321
480 214 81 81
233 215 71 71
480 215 81 81
233 216 71 71
234 216 71 71
480 216 81 81
479 217 81 81
480 217 81 81
480 218 81 81
480 219 81 81
69 220 76 76
480 220 81 81
69 221 76 76
70 221 76 76
71 221 76 76
480 221 81 81
199 222 5 5
200 222 5 5
480 222 81 81
480 223 81 81
117 224 82 82
118 224 82 82
480 224 81 81
116 225 82 82
117 225 82 82
480 225 81 81
480 226 81 81
480 227 81 81
480 228 81 81
284 229 84 84
285 229 84 84
286 229 84 84
480 229 81 81
286 230 84 84
480 230 81 81
479 231 81 81
480 231 81 81
479 232 81 81
480 232 81 81
116 233 79 79
479 233 81 81
480 233 81 81
116 234 79 79
117 234 79 79
480 234 81 81
117 235 79 79
118 235 79 79
119 235 79 79
120 235 79 79
478 235 81 81
479 235 81 81
480 235 81 81
117 236 79 79
118 236 79 79
480 236 81 81
118 237 79 79
480 237 81 81
480 238 81 81
480 239 81 81
340 240 94 94
341 240 94 94
480 240 81 81
480 241 81 81
480 242 81 81
480 243 81 81
479 244 81 81
480 244 81 81
480 245 81 81
480 246 81 81
480 247 81 81
480 248 81 81
479 249 81 81
480 249 81 81
480 250 81 81
479 251 81 81
480 251 81 81
479 252 81 81
480 252 81 81
480 253 81 81
371 254 61 61
372 254 61 61
373 254 61 61
480 254 81 81
373 255 61 61
480 255 81 81
480 256 81 81
479 257 81 81
480 257 81 81
113 258 2 2
114 258 2 2
480 258 81 81
114 259 2 2
115 259 2 2
116 259 2 2
480 259 81 81
115 260 2 2
480 260 81 81
480 261 81 81
480 262 81 81
259 263 92 92
480 263 81 81
258 264 92 92
259 264 92 92
480 264 81 81
480 265 81 81
480 266 81 81
480 267 81 81
480 268 81 81
480 269 81 81
36 270 99 99
44 270 99 99
45 270 99 99
368 270 56 56
480 270 81 81
35 271 99 99
36 271 99 99
43 271 99 99
44 271 99 99
368 271 56 56
480 271 81 81
32 272 99 99
33 272 99 99
34 272 99 99
35 272 99 99
36 272 99 99
37 272 99 99
38 272 99 99
42 272 99 99
43 272 99 99
44 272 99 99
480 272 81 81
27 273 99 99
28 273 99 99
29 273 99 99
36 273 99 99
37 273 99 99
38 273 99 99
39 273 99 99
43 273 99 99
479 273 81 81
480 273 81 81
26 274 99 99
27 274 99 99
28 274 99 99
29 274 99 99
37 274 99 99
38 274 99 99
39 274 99 99
40 274 99 99
42 274 99 99
43 274 99 99
44 274 99 99
422 274 7 7
480 274 81 81
25 275 99 99
26 275 99 99
27 275 99 99
28 275 99 99
29 275 99 99
34 275 99 99
35 275 99 99
36 275 99 99
37 275 99 99
38 275 99 99
40 275 99 99
41 275 99 99
42 275 99 99
43 275 99 99
44 275 99 99
422 275 7 7
423 275 7 7
480 275 81 81
27 276 99 99
28 276 99 99
29 276 99 99
30 276 99 99
31 276 99 99
32 276 99 99
33 276 99 99
34 276 99 99
35 276 99 99
36 276 99 99
37 276 99 99
38 276 99 99
40 276 99 99
423 276 7 7
471 276 50 50
472 276 50 50
480 276 81 81
27 277 99 99
29 277 99 99
32 277 99 99
33 277 99 99
34 277 99 99
35 277 99 99
38 277 99 99
39 277 99 99
40 277 99 99
390 277 52 52
480 277 81 81
27 278 99 99
30 278 99 99
31 278 99 99
32 278 99 99
33 278 99 99
37 278 99 99
38 278 99 99
39 278 99 99
389 278 52 52
390 278 52 52
480 278 81 81
27 279 99 99
28 279 99 99
29 279 99 99
30 279 99 99
31 279 99 99
33 279 99 99
36 279 99 99
37 279 99 99
38 279 99 99
39 279 99 99
40 279 99 99
390 279 52 52
480 279 81 81
29 280 99 99
30 280 99 99
31 280 99 99
33 280 99 99
36 280 99 99
480 280 81 81
27 281 99 99
28 281 99 99
29 281 99 99
30 281 99 99
31 281 99 99
33 281 99 99
34 281 99 99
480 281 81 81
27 282 99 99
28 282 99 99
29 282 99 99
30 282 99 99
32 282 99 99
33 282 99 99
34 282 99 99
38 282 99 99
39 282 99 99
480 282 81 81
27 283 99 99
28 283 99 99
29 283 99 99
30 283 99 99
33 283 99 99
34 283 99 99
35 283 99 99
36 283 99 99
37 283 99 99
38 283 99 99
39 283 99 99
40 283 99 99
479 283 81 81
480 283 81 81
27 284 99 99
29 284 99 99
30 284 99 99
32 284 99 99
33 284 99 99
34 284 99 99
35 284 99 99
36 284 99 99
480 284 81 81
27 285 99 99
29 285 99 99
30 285 99 99
31 285 99 99
32 285 99 99
33 285 99 99
34 285 99 99
35 285 99 99
36 285 99 99
37 285 99 99
480 285 81 81
27 286 99 99
28 286 99 99
29 286 99 99
30 286 99 99
31 286 99 99
34 286 99 99
35 286 99 99
36 286 99 99
37 286 99 99
38 286 99 99
39 286 99 99
70 286 60 60
480 286 81 81
30 287 99 99
37 287 99 99
38 287 99 99
39 287 99 99
70 287 60 60
480 287 81 81
29 288 99 99
30 288 99 99
31 288 99 99
38 288 99 99
455 288 63 63
479 288 81 81
480 288 81 81
27 289 99 99
28 289 99 99
29 289 99 99
38 289 99 99
386 289 85 85
454 289 63 63
455 289 63 63
479 289 81 81
480 289 81 81
27 290 99 99
28 290 99 99
29 290 99 99
30 290 99 99
31 290 99 99
385 290 85 85
386 290 85 85
411 290 32 32
412 290 32 32
480 290 81 81
276 291 86 86
281 291 86 86
282 291 86 86
480 291 81 81
209 292 70 70
210 292 70 70
211 292 70 70
276 292 86 86
279 292 86 86
280 292 86 86
281 292 86 86
282 292 86 86
283 292 86 86
480 292 81 81
5 293 37 37
273 293 86 86
275 293 86 86
276 293 86 86
280 293 86 86
283 293 86 86
286 293 86 86
479 293 81 81
480 293 81 81
5 294 37 37
6 294 37 37
272 294 86 86
273 294 86 86
274 294 86 86
275 294 86 86
276 294 86 86
279 294 86 86
280 294 86 86
283 294 86 86
284 294 86 86
285 294 86 86
286 294 86 86
479 294 81 81
480 294 81 81
5 295 37 37
6 295 37 37
9 295 37 37
274 295 86 86
275 295 86 86
276 295 86 86
277 295 86 86
278 295 86 86
279 295 86 86
280 295 86 86
286 295 86 86
287 295 86 86
480 295 81 81
5 296 37 37
6 296 37 37
7 296 37 37
8 296 37 37
9 296 37 37
10 296 37 37
11 296 37 37
274 296 86 86
277 296 86 86
278 296 86 86
279 296 86 86
286 296 86 86
287 296 86 86
288 296 86 86
480 296 81 81
6 297 37 37
8 297 37 37
9 297 37 37
10 297 37 37
11 297 37 37
12 297 37 37
480 297 81 81
9 298 37 37
10 298 37 37
11 298 37 37
12 298 37 37
13 298 37 37
14 298 37 37
15 298 37 37
480 298 81 81
8 299 37 37
9 299 37 37
10 299 37 37
11 299 37 37
14 299 37 37
135 299 26 26
409 299 18 18
410 299 18 18
479 299 81 81
480 299 81 81
9 300 37 37
10 300 37 37
134 300 26 26
135 300 26 26
407 300 18 18
408 300 18 18
409 300 18 18
479 300 81 81
480 300 81 81
8 301 37 37
9 301 37 37
10 301 37 37
11 301 37 37
135 301 26 26
136 301 26 26
137 301 26 26
138 301 26 26
408 301 18 18
409 301 18 18
428 301 91 91
429 301 91 91
480 301 81 81
8 302 37 37
9 302 37 37
10 302 37 37
11 302 37 37
138 302 26 26
407 302 18 18
408 302 18 18
480 302 81 81
480 303 81 81
480 304 81 81
480 305 81 81
348 306 75 75
479 306 81 81
480 306 81 81
348 307 75 75
480 307 81 81
480 308 81 81
480 309 81 81
438 310 45 45
479 310 81 81
480 310 81 81
438 311 45 45
480 311 81 81
479 312 81 81
480 312 81 81
192 313 51 51
193 313 51 51
479 313 81 81
480 313 81 81
193 314 51 51
480 314 81 81
479 315 81 81
480 315 81 81
480 316 81 81
480 317 81 81
480 318 81 81
476 319 81 81
477 319 81 81
480 319 81 81
477 320 81 81
478 320 81 81
479 320 81 81
480 320 81 81
